YEAR,STATEFIP,FEMALE,AGE,HISPANIC,ASIAN,BLACK,PACIFICISLANDER,WHITE,COLLEGE,INCOME
2022,15,0,55,0,0,0,0,0,0,0
2022,15,0,19,0,0,0,0,0,0,0
2022,15,1,51,0,0,0,0,1,0,56000
2022,15,0,35,0,0,0,0,1,1,180000
2022,15,0,55,0,0,0,0,1,1,291000
2022,15,0,65,0,0,1,0,0,1,58400
2022,15,1,59,0,0,0,0,1,1,0
2022,15,0,72,0,0,0,1,0,0,53600
2022,15,1,77,0,0,0,1,0,1,13900
2022,15,1,61,0,0,0,1,0,0,45000
2022,15,1,60,0,0,0,1,0,1,21000
2022,15,1,28,0,0,0,1,0,0,37000
2022,15,1,25,0,0,0,1,0,0,4700
2022,15,0,54,0,1,0,0,0,1,150000
2022,15,1,52,0,1,0,0,0,1,150000
2022,15,1,24,0,1,0,0,0,1,100000
2022,15,0,21,0,1,0,0,0,0,0
2022,15,1,47,0,0,0,1,0,0,470
2022,15,0,45,0,0,0,1,0,0,0
2022,15,1,20,0,0,0,1,0,0,30000
2022,15,0,17,0,0,0,1,0,0,0
2022,15,0,66,0,0,0,1,0,1,45900
2022,15,1,67,0,0,0,0,0,1,234500
2022,15,1,76,0,0,0,0,1,1,38300
2022,15,0,27,0,0,0,1,0,1,12200
2022,15,1,26,0,0,0,1,0,0,40000
2022,15,0,76,0,0,0,0,1,0,326000
2022,15,1,78,0,0,0,0,1,1,40500
2022,15,0,30,0,0,0,0,0,0,25100
2022,15,1,25,0,0,0,0,1,1,10200
2022,15,0,31,0,0,1,0,0,0,27000
2022,15,0,26,0,0,1,0,0,0,39500
2022,15,0,25,1,0,0,0,1,0,25000
2022,15,0,49,0,1,0,0,0,1,82000
2022,15,1,47,0,1,0,0,0,1,80000
2022,15,1,18,0,0,0,1,0,0,500
2022,15,1,44,0,0,0,0,0,1,36000
2022,15,1,15,0,0,0,0,0,0,0
2022,15,1,71,0,0,0,0,1,0,17800
2022,15,1,35,0,0,0,1,0,0,68000
2022,15,0,57,0,1,0,0,0,0,86000
2022,15,1,59,0,0,0,1,0,0,99000
2022,15,0,57,0,0,0,1,0,0,88300
2022,15,1,56,0,0,0,0,1,1,300000
2022,15,0,56,0,0,0,0,1,0,65000
2022,15,0,53,0,0,0,1,0,1,15000
2022,15,1,49,0,0,0,1,0,1,0
2022,15,0,16,0,0,0,1,0,0,0
2022,15,0,64,0,0,0,0,1,0,23100
2022,15,1,61,0,0,0,0,1,1,118000
2022,15,0,52,0,0,0,1,0,0,1500
2022,15,1,52,0,0,0,0,0,0,11000
2022,15,0,27,0,0,0,0,0,0,5000
2022,15,0,66,0,0,0,0,1,0,291000
2022,15,1,52,0,0,0,1,0,1,220000
2022,15,1,46,0,0,0,0,0,0,70000
2022,15,0,46,0,0,0,0,0,0,65000
2022,15,1,18,0,0,0,0,0,0,2800
2022,15,1,51,0,0,0,0,0,1,74000
2022,15,0,20,0,0,0,0,0,0,12000
2022,15,1,75,0,0,0,0,0,0,38050
2022,15,0,66,0,0,0,0,0,0,109800
2022,15,1,25,0,0,0,0,0,0,70000
2022,15,1,81,0,0,0,0,0,0,1400
2022,15,0,62,0,0,0,1,0,0,122300
2022,15,0,31,1,0,0,0,0,0,390
2022,15,1,60,1,0,0,0,0,0,2400
2022,15,1,39,0,0,0,1,0,1,500
2022,15,0,67,0,0,0,0,1,1,71000
2022,15,1,67,0,0,0,0,1,1,210000
2022,15,0,25,0,0,0,0,1,0,0
2022,15,1,59,0,0,0,0,0,0,60000
2022,15,0,59,0,0,0,0,0,0,51000
2022,15,1,17,0,0,0,0,0,0,0
2022,15,0,90,0,1,0,0,0,0,5000
2022,15,1,89,0,0,0,1,0,1,103600
2022,15,0,53,0,0,0,0,0,1,105000
2022,15,1,46,0,1,0,0,0,0,15000
2022,15,0,16,0,0,0,0,0,0,0
2022,15,1,15,0,0,0,0,0,0,0
2022,15,1,67,0,0,0,0,1,0,300000
2022,15,0,67,0,0,0,0,0,1,6300
2022,15,0,32,0,0,0,0,0,1,50000
2022,15,1,32,0,0,0,0,0,1,30000
2022,15,0,69,0,0,0,0,1,1,198800
2022,15,1,63,0,0,0,0,1,1,800
2022,15,1,38,0,0,0,1,0,1,68000
2022,15,0,42,0,0,0,0,0,1,5000
2022,15,1,65,0,0,0,1,0,1,93900
2022,15,0,63,0,0,0,1,0,0,62800
2022,15,1,36,0,0,1,0,0,0,40000
2022,15,0,16,0,0,1,0,0,0,0
2022,15,1,57,0,0,1,0,0,1,134000
2022,15,0,55,0,0,0,1,0,0,13000
2022,15,1,49,0,0,0,1,0,0,34000
2022,15,1,43,0,0,0,1,0,0,8400
2022,15,0,20,0,0,0,1,0,0,32000
2022,15,1,68,0,0,0,0,0,1,55000
2022,15,1,70,0,0,0,0,1,0,15600
2022,15,1,33,0,0,0,0,0,1,25000
2022,15,1,40,0,0,0,1,0,1,120000
2022,15,0,42,0,0,0,1,0,0,42000
2022,15,0,17,0,0,0,1,0,0,0
2022,15,0,71,0,0,0,1,0,1,19800
2022,15,1,78,0,0,0,1,0,0,17700
2022,15,0,53,0,0,0,1,0,0,3000
2022,15,1,62,0,0,0,0,0,0,30500
2022,15,1,41,0,0,0,0,0,1,4000
2022,15,0,48,0,0,0,0,1,1,60200
2022,15,1,41,0,0,0,1,0,1,98000
2022,15,1,70,0,1,0,0,0,1,29000
2022,15,0,72,0,1,0,0,0,1,216500
2022,15,1,71,0,1,0,0,0,1,14000
2022,15,0,59,0,1,0,0,0,1,139000
2022,15,1,58,0,1,0,0,0,1,90000
2022,15,1,23,0,1,0,0,0,1,50000
2022,15,0,57,0,0,0,1,0,0,30000
2022,15,1,55,0,0,0,1,0,0,5000
2022,15,1,20,0,0,0,1,0,0,23600
2022,15,1,27,0,0,0,0,1,0,10300
2022,15,0,83,0,1,0,0,0,0,84130
2022,15,1,77,0,1,0,0,0,0,54030
2022,15,0,64,0,0,0,0,1,0,20000
2022,15,0,37,0,1,0,0,0,1,140000
2022,15,1,33,1,0,0,0,0,1,85000
2022,15,0,64,0,1,0,0,0,0,13300
2022,15,1,69,0,0,0,1,0,0,55050
2022,15,0,63,0,1,0,0,0,1,33000
2022,15,1,55,0,0,0,0,0,0,19000
2022,15,0,53,0,0,0,0,0,0,85000
2022,15,0,39,0,0,0,0,0,0,32000
2022,15,0,78,0,0,0,1,0,0,19000
2022,15,0,16,0,0,0,0,0,0,0
2022,15,1,15,0,0,0,0,0,0,0
2022,15,1,45,0,0,0,0,1,1,90000
2022,15,0,47,0,0,0,0,1,1,190000
2022,15,1,55,0,1,0,0,0,0,169700
2022,15,0,75,0,0,0,0,1,0,62000
2022,15,1,19,0,0,0,0,0,0,12800
2022,15,1,57,0,1,0,0,0,0,0
2022,15,1,25,0,0,0,0,0,0,30500
2022,15,0,32,0,0,0,1,0,0,30000
2022,15,1,35,0,0,0,1,0,0,0
2022,15,1,17,0,0,0,1,0,0,0
2022,15,0,75,0,1,0,0,0,0,105800
2022,15,1,74,0,1,0,0,0,0,11600
2022,15,0,78,0,0,0,0,1,0,67000
2022,15,0,61,0,0,0,0,1,0,60000
2022,15,0,37,0,0,0,1,0,0,71000
2022,15,1,37,0,0,0,0,1,0,60000
2022,15,0,42,0,1,0,0,0,1,5000
2022,15,1,40,0,0,0,0,0,0,106000
2022,15,0,49,0,0,0,1,0,1,108000
2022,15,0,16,0,0,0,0,0,0,0
2022,15,1,72,0,1,0,0,0,0,55100
2022,15,1,47,0,1,0,0,0,0,9600
2022,15,0,47,0,0,0,1,0,0,40000
2022,15,0,46,0,0,0,1,0,0,56300
2022,15,0,53,0,0,0,1,0,0,25000
2022,15,1,73,0,0,0,0,1,0,33800
2022,15,0,75,0,0,0,0,1,0,58700
2022,15,1,61,0,0,0,0,0,0,39600
2022,15,0,63,0,0,0,0,0,0,74000
2022,15,0,60,0,1,0,0,0,0,18000
2022,15,0,43,0,0,0,1,0,0,120000
2022,15,1,45,0,0,0,1,0,0,0
2022,15,1,51,0,0,0,1,0,0,70000
2022,15,0,47,0,0,0,0,0,0,110000
2022,15,1,38,0,0,0,0,0,0,0
2022,15,1,65,0,0,0,1,0,0,40000
2022,15,0,22,0,0,0,0,0,0,31000
2022,15,1,76,0,0,0,0,1,0,158000
2022,15,0,79,0,1,0,0,0,0,45150
2022,15,1,79,0,1,0,0,0,0,28000
2022,15,1,29,0,1,0,0,0,0,11000
2022,15,1,73,0,0,0,0,1,1,79000
2022,15,1,56,0,0,0,0,1,1,1200
2022,15,0,61,0,0,0,0,1,0,28900
2022,15,0,65,1,0,0,0,1,0,18000
2022,15,0,16,1,0,0,0,1,0,1200
2022,15,0,57,0,0,0,1,0,0,68000
2022,15,1,42,0,0,0,1,0,0,23000
2022,15,1,20,0,0,0,1,0,0,8000
2022,15,0,69,0,0,0,0,1,0,56900
2022,15,1,67,0,0,0,1,0,0,9600
2022,15,0,43,0,0,0,1,0,0,24700
2022,15,0,18,0,0,0,1,0,0,10700
2022,15,0,34,0,0,0,0,1,0,90000
2022,15,1,35,0,0,0,0,0,0,0
2022,15,1,68,0,1,0,0,0,1,5100
2022,15,0,70,0,1,0,0,0,1,9210
2022,15,1,33,0,1,0,0,0,1,90000
2022,15,1,47,0,0,0,1,0,0,60000
2022,15,1,49,0,0,0,1,0,0,12000
2022,15,0,51,0,0,0,1,0,0,45000
2022,15,1,49,0,0,0,1,0,0,30000
2022,15,0,18,0,0,0,1,0,0,15000
2022,15,1,17,0,0,0,1,0,0,0
2022,15,1,30,0,0,0,1,0,0,40000
2022,15,0,30,0,0,0,1,0,0,40000
2022,15,0,80,0,0,0,0,1,1,193000
2022,15,0,44,0,0,0,0,1,0,180000
2022,15,1,47,0,0,0,1,0,0,0
2022,15,1,34,0,0,0,1,0,0,9500
2022,15,0,34,0,0,0,1,0,0,20800
2022,15,0,31,0,0,0,0,0,0,80000
2022,15,1,65,0,1,0,0,0,1,88500
2022,15,0,65,0,1,0,0,0,1,88500
2022,15,0,28,0,0,0,1,0,1,75600
2022,15,0,24,0,0,0,1,0,1,740
2022,15,0,79,0,0,0,0,1,1,6000
2022,15,1,77,0,0,0,0,1,0,36000
2022,15,1,39,0,0,0,0,1,1,45000
2022,15,1,69,0,1,0,0,0,0,50800
2022,15,1,38,0,0,0,1,0,1,58000
2022,15,0,65,0,0,0,1,0,1,240000
2022,15,1,64,0,0,0,1,0,1,13000
2022,15,1,56,0,0,0,1,0,0,71000
2022,15,0,27,0,0,0,1,0,0,9000
2022,15,0,62,0,0,0,1,0,0,15000
2022,15,1,63,0,0,0,0,1,0,24000
2022,15,0,60,0,1,0,0,0,1,68000
2022,15,1,56,0,1,0,0,0,0,0
2022,15,1,17,0,1,0,0,0,0,100
2022,15,1,15,0,1,0,0,0,0,0
2022,15,1,69,0,1,0,0,0,1,77900
2022,15,0,74,0,0,0,0,1,1,40300
2022,15,1,71,0,0,0,0,1,1,13300
2022,15,0,24,0,0,0,0,1,0,35000
2022,15,1,24,0,0,0,0,1,0,70000
2022,15,0,64,0,0,0,0,0,0,15800
2022,15,0,75,0,0,0,0,0,1,32500
2022,15,1,58,0,0,0,0,0,0,43750
2022,15,0,31,0,0,0,0,0,0,78000
2022,15,1,23,0,0,0,1,0,0,68000
2022,15,1,45,0,0,0,0,0,0,35000
2022,15,0,46,0,0,0,1,0,0,18000
2022,15,1,23,0,0,0,0,0,0,0
2022,15,0,69,0,0,0,1,0,0,27600
2022,15,1,73,0,0,0,1,0,0,4800
2022,15,1,40,1,0,0,0,0,0,55000
2022,15,0,24,1,0,0,0,0,0,2700
2022,15,0,68,0,0,0,1,0,0,50000
2022,15,1,36,0,0,0,1,0,1,30000
2022,15,0,37,0,0,0,1,0,0,34900
2022,15,1,71,0,1,0,0,0,1,53400
2022,15,0,33,0,0,0,0,0,0,0
2022,15,1,71,0,0,0,0,0,0,20000
2022,15,0,76,0,0,0,1,0,1,74000
2022,15,0,54,0,1,0,0,0,0,55000
2022,15,1,55,0,1,0,0,0,1,40000
2022,15,0,64,0,0,0,0,0,1,10500
2022,15,1,70,0,0,0,0,1,1,31000
2022,15,0,30,0,0,0,0,0,1,100
2022,15,0,65,0,0,0,0,1,0,28900
2022,15,1,64,0,0,0,0,1,0,0
2022,15,0,39,0,0,0,0,1,0,18500
2022,15,1,36,0,0,0,0,1,0,20000
2022,15,1,70,0,0,0,1,0,0,70000
2022,15,1,60,0,0,0,1,0,1,32500
2022,15,1,90,0,0,0,1,0,0,33600
2022,15,0,66,0,0,0,1,0,0,0
2022,15,0,60,0,0,0,1,0,0,40000
2022,15,0,60,0,0,0,1,0,0,69000
2022,15,0,59,0,0,0,1,0,0,30000
2022,15,1,56,0,0,0,1,0,1,34400
2022,15,1,23,0,0,0,0,0,0,18500
2022,15,0,21,0,0,0,0,0,0,17000
2022,15,1,44,0,0,0,0,1,1,25200
2022,15,0,42,1,0,0,0,0,0,26100
2022,15,0,63,0,0,0,0,0,0,65100
2022,15,0,37,0,0,0,0,0,1,180000
2022,15,0,20,0,0,0,0,0,0,60000
2022,15,1,19,0,0,0,0,0,0,0
2022,15,1,29,0,0,0,0,0,0,0
2022,15,0,60,0,0,0,0,0,0,98000
2022,15,0,58,0,1,0,0,0,0,87800
2022,15,0,72,0,0,0,0,1,1,118000
2022,15,0,69,0,0,0,0,0,0,122000
2022,15,0,67,1,0,0,0,0,1,15000
2022,15,1,63,0,0,0,0,0,1,0
2022,15,1,36,1,0,0,0,0,0,10000
2022,15,1,28,1,0,0,0,0,0,10000
2022,15,1,25,1,0,0,0,0,0,10000
2022,15,1,18,1,0,0,0,0,0,27000
2022,15,0,25,0,0,0,0,0,0,11400
2022,15,0,23,0,0,0,0,0,0,18000
2022,15,0,26,0,0,0,0,1,0,72000
2022,15,1,27,1,0,0,0,0,1,10100
2022,15,1,31,0,0,0,0,1,1,22300
2022,15,1,34,0,0,0,0,1,0,0
2022,15,0,58,0,0,0,1,0,1,189000
2022,15,1,52,0,0,0,1,0,1,68000
2022,15,0,23,0,0,0,0,0,0,55000
2022,15,1,23,0,0,0,0,0,0,36000
2022,15,1,48,0,0,0,0,0,0,36000
2022,15,0,54,1,0,0,1,0,0,55800
2022,15,0,44,0,0,0,0,0,0,15900
2022,15,0,49,0,1,0,0,0,1,200000
2022,15,1,50,0,1,0,0,0,1,108000
2022,15,0,70,0,0,0,0,1,1,142100
2022,15,1,30,0,0,0,1,0,0,0
2022,15,0,63,0,0,0,0,1,1,175000
2022,15,1,60,0,0,0,0,1,1,53000
2022,15,0,29,0,0,0,0,1,0,5000
2022,15,1,52,0,0,0,0,1,1,58000
2022,15,0,51,0,0,0,0,1,1,208000
2022,15,1,54,1,0,0,0,0,0,0
2022,15,1,88,0,1,0,0,0,0,21000
2022,15,0,57,0,1,0,0,0,1,97000
2022,15,0,20,0,0,0,1,0,0,8000
2022,15,1,76,0,1,0,0,0,0,53100
2022,15,0,50,0,1,0,0,0,0,0
2022,15,0,51,0,0,0,0,1,1,0
2022,15,0,63,0,0,0,1,0,1,0
2022,15,1,91,0,0,0,1,0,0,24000
2022,15,1,36,0,0,0,1,0,0,35000
2022,15,0,39,0,0,0,1,0,0,30000
2022,15,0,15,0,0,0,1,0,0,0
2022,15,1,71,0,0,0,1,0,0,0
2022,15,0,43,0,0,0,0,0,0,50000
2022,15,1,38,0,0,0,0,1,0,0
2022,15,0,77,0,0,0,0,0,1,33000
2022,15,1,37,0,0,0,0,1,0,25000
2022,15,1,76,0,1,0,0,0,0,14600
2022,15,0,76,0,0,0,1,0,0,36500
2022,15,1,42,0,0,0,1,0,0,35000
2022,15,0,43,0,0,0,1,0,0,112000
2022,15,1,33,0,0,0,0,0,1,0
2022,15,0,16,0,0,0,0,0,0,300
2022,15,1,41,0,0,0,0,0,1,50000
2022,15,0,41,0,0,0,0,0,0,90000
2022,15,1,40,0,0,0,1,0,0,35000
2022,15,0,19,0,0,0,0,0,0,25000
2022,15,1,15,0,0,0,0,0,0,0
2022,15,1,30,0,0,0,0,1,0,48900
2022,15,1,75,0,1,0,0,0,1,63100
2022,15,0,76,0,1,0,0,0,1,175000
2022,15,1,33,0,1,0,0,0,1,45000
2022,15,1,33,0,1,0,0,0,1,40000
2022,15,1,27,0,1,0,0,0,1,85000
2022,15,0,42,0,1,0,0,0,0,62360
2022,15,1,43,0,1,0,0,0,0,21760
2022,15,0,36,0,0,0,0,1,1,130000
2022,15,1,31,0,0,0,0,0,1,42000
2022,15,0,36,0,0,0,0,1,0,60000
2022,15,1,33,0,0,0,0,1,0,0
2022,15,1,42,0,0,0,0,0,0,35000
2022,15,0,44,1,0,0,0,0,0,65000
2022,15,0,18,1,0,0,0,0,0,37200
2022,15,0,35,0,0,0,1,0,0,0
2022,15,1,65,0,0,0,1,0,0,8600
2022,15,0,80,0,0,0,1,0,0,12000
2022,15,1,64,0,0,0,0,1,0,12000
2022,15,1,48,0,0,0,1,0,1,92000
2022,15,0,49,0,0,0,1,0,1,60000
2022,15,1,26,0,0,0,1,0,0,40000
2022,15,0,41,0,0,0,0,1,0,0
2022,15,1,42,0,0,0,0,1,1,75200
2022,15,0,81,1,0,0,1,0,0,27100
2022,15,1,35,0,0,0,0,0,0,12200
2022,15,0,34,1,0,0,0,0,1,5000
2022,15,0,33,0,0,0,0,0,1,15000
2022,15,1,64,0,0,0,1,0,1,15500
2022,15,1,31,0,0,0,0,0,1,29000
2022,15,0,42,0,0,0,0,0,0,78000
2022,15,1,63,0,0,0,0,1,1,600
2022,15,0,62,0,0,0,0,1,1,70000
2022,15,1,97,0,1,0,0,0,0,5650
2022,15,1,64,0,0,0,1,0,0,16490
2022,15,0,67,0,0,0,1,0,0,13600
2022,15,0,58,0,0,0,1,0,0,10270
2022,15,1,64,0,0,0,1,0,0,27000
2022,15,1,69,0,0,0,0,0,0,0
2022,15,1,72,0,0,0,0,1,1,79700
2022,15,1,64,0,0,0,0,0,0,61000
2022,15,1,50,0,1,0,0,0,1,80000
2022,15,0,50,0,0,0,1,0,1,100000
2022,15,0,17,0,0,0,1,0,0,500
2022,15,0,57,0,0,0,0,0,0,19800
2022,15,1,49,0,1,0,0,0,0,45000
2022,15,1,34,1,0,0,0,1,0,0
2022,15,1,31,0,0,0,0,1,0,30000
2022,15,0,52,0,0,0,0,0,0,17800
2022,15,1,81,0,1,0,0,0,0,32400
2022,15,0,55,0,0,0,1,0,0,88400
2022,15,1,56,0,0,0,1,0,0,95000
2022,15,0,29,0,0,0,1,0,0,50000
2022,15,1,61,0,0,0,1,0,0,21600
2022,15,0,57,0,0,0,1,0,0,0
2022,15,1,68,0,0,0,1,0,0,58830
2022,15,0,75,0,0,0,1,0,0,12400
2022,15,1,50,0,0,0,1,0,1,75000
2022,15,0,25,0,0,0,0,0,0,36000
2022,15,0,49,0,0,0,0,0,1,90000
2022,15,1,65,0,0,0,1,0,0,21000
2022,15,0,46,0,0,0,1,0,0,52000
2022,15,0,43,0,0,0,1,0,0,39900
2022,15,1,73,0,0,0,1,0,0,32900
2022,15,1,31,0,1,0,0,0,1,15000
2022,15,1,84,0,1,0,0,0,0,44900
2022,15,1,50,0,0,0,1,0,1,84500
2022,15,1,51,0,0,0,0,0,0,20600
2022,15,0,46,0,0,0,0,0,0,58000
2022,15,0,62,0,0,0,0,1,0,16600
2022,15,1,71,0,1,0,0,0,1,56100
2022,15,1,45,0,1,0,0,0,1,500
2022,15,0,37,0,1,0,0,0,0,90000
2022,15,0,42,0,0,0,0,0,0,140000
2022,15,1,51,0,0,1,0,0,1,50000
2022,15,0,47,0,0,1,0,0,0,60000
2022,15,0,28,1,0,0,0,0,0,30000
2022,15,1,24,0,0,0,0,0,0,10000
2022,15,0,41,0,0,0,0,0,1,17000
2022,15,1,37,0,0,0,0,0,1,0
2022,15,0,28,0,1,0,0,0,1,130010
2022,15,0,68,0,0,0,0,0,0,15700
2022,15,1,66,0,0,0,1,0,0,0
2022,15,0,80,0,0,0,1,0,0,12500
2022,15,0,59,0,0,0,1,0,0,8100
2022,15,1,43,0,0,0,0,0,1,0
2022,15,0,46,0,0,0,0,0,1,100000
2022,15,0,18,0,0,0,0,0,0,5000
2022,15,1,15,0,0,0,0,0,0,0
2022,15,1,77,1,0,0,0,0,0,32310
2022,15,1,57,1,0,0,0,0,0,35000
2022,15,0,53,1,0,0,0,0,0,4400
2022,15,0,53,0,1,0,0,0,0,80000
2022,15,1,51,0,1,0,0,0,1,76000
2022,15,0,21,0,1,0,0,0,0,0
2022,15,1,17,0,1,0,0,0,0,0
2022,15,0,50,0,0,0,1,0,0,58000
2022,15,1,46,0,0,0,0,0,0,40000
2022,15,0,44,0,0,1,0,0,1,115000
2022,15,1,41,0,0,1,0,0,1,0
2022,15,0,41,0,0,0,1,0,0,60000
2022,15,1,37,0,0,0,0,0,0,65000
2022,15,1,16,0,0,0,1,0,0,0
2022,15,0,75,0,0,0,1,0,1,37600
2022,15,1,73,0,0,0,1,0,0,11500
2022,15,1,42,0,0,0,1,0,1,87000
2022,15,0,45,0,1,0,0,0,1,78000
2022,15,1,35,0,0,0,0,0,0,70000
2022,15,0,65,0,0,0,1,0,0,25900
2022,15,1,91,0,1,0,0,0,0,4700
2022,15,1,65,0,0,0,0,1,0,900
2022,15,0,67,0,1,0,0,0,1,179200
2022,15,1,62,0,1,0,0,0,1,130000
2022,15,0,57,0,1,0,0,0,0,193000
2022,15,1,51,0,0,0,1,0,1,6000
2022,15,0,16,0,0,0,1,0,0,0
2022,15,1,78,0,0,0,0,0,0,27600
2022,15,1,36,0,0,0,0,0,0,0
2022,15,0,20,0,0,0,0,0,0,30000
2022,15,0,16,0,0,0,0,0,0,0
2022,15,1,15,0,0,0,0,0,0,0
2022,15,0,38,0,0,0,0,0,0,100000
2022,15,0,71,0,1,0,0,0,1,90000
2022,15,1,71,0,1,0,0,0,1,72000
2022,15,0,64,0,0,0,0,0,0,59020
2022,15,0,38,0,0,0,0,1,1,79800
2022,15,1,40,0,0,0,1,0,0,0
2022,15,1,55,0,0,0,0,0,1,52000
2022,15,1,70,0,1,0,0,0,0,15100
2022,15,1,54,0,0,0,0,1,1,6000
2022,15,0,38,0,1,0,0,0,1,122500
2022,15,1,38,0,0,0,0,0,1,65000
2022,15,0,67,0,0,0,1,0,0,137500
2022,15,1,64,0,0,0,1,0,0,0
2022,15,0,31,0,0,0,1,0,0,0
2022,15,1,28,0,0,0,1,0,1,45000
2022,15,1,31,0,0,0,1,0,0,85000
2022,15,1,28,0,0,0,1,0,0,0
2022,15,0,89,0,0,0,1,0,0,16600
2022,15,0,39,0,0,0,1,0,0,4500
2022,15,1,36,0,0,0,1,0,0,14000
2022,15,0,53,0,1,0,0,0,1,0
2022,15,1,53,0,1,0,0,0,1,200000
2022,15,1,93,0,1,0,0,0,0,1800
2022,15,0,61,0,0,0,0,1,0,74000
2022,15,0,39,1,0,0,1,0,0,30000
2022,15,0,36,0,0,1,0,0,1,84000
2022,15,1,40,0,0,0,1,0,0,46000
2022,15,1,80,0,1,0,0,0,1,398400
2022,15,1,62,0,1,0,0,0,1,30000
2022,15,1,31,0,1,0,0,0,1,30000
2022,15,1,31,0,1,0,0,0,1,0
2022,15,1,24,0,1,0,0,0,1,25000
2022,15,0,54,1,0,0,0,0,0,85500
2022,15,1,47,0,0,0,1,0,1,105000
2022,15,0,16,1,0,0,0,0,0,0
2022,15,0,73,0,0,0,1,0,0,2700
2022,15,0,60,0,0,0,0,0,0,9600
2022,15,1,57,0,0,0,1,0,0,0
2022,15,1,35,0,0,0,1,0,0,16800
2022,15,0,34,0,0,0,0,0,0,15600
2022,15,1,17,0,0,0,1,0,0,250
2022,15,1,57,0,0,0,1,0,0,17100
2022,15,0,73,0,1,0,0,0,1,67500
2022,15,1,74,0,0,0,0,1,0,17500
2022,15,1,61,0,0,0,0,0,1,4000
2022,15,0,43,0,0,0,0,0,0,0
2022,15,0,63,0,0,0,0,1,1,145400
2022,15,1,65,0,0,0,0,0,1,25000
2022,15,0,16,0,0,0,0,0,0,0
2022,15,0,86,0,0,0,1,0,0,22900
2022,15,1,82,0,0,0,1,0,0,19200
2022,15,0,47,0,0,0,0,0,1,125000
2022,15,1,46,1,0,0,0,0,0,85000
2022,15,0,25,1,0,0,0,0,0,26700
2022,15,1,52,0,0,0,1,0,0,45000
2022,15,0,45,0,0,0,1,0,0,100000
2022,15,0,45,0,0,0,1,0,0,39600
2022,15,0,43,0,0,0,1,0,0,5700
2022,15,1,45,0,0,0,1,0,1,15000
2022,15,0,45,0,0,0,0,1,0,2000
2022,15,1,63,0,0,0,0,1,1,37700
2022,15,0,63,0,0,0,0,1,1,23700
2022,15,1,74,0,0,0,0,1,0,19300
2022,15,1,82,0,0,0,1,0,0,50200
2022,15,0,49,0,0,0,0,1,1,112000
2022,15,0,79,0,0,0,0,1,1,42100
2022,15,1,60,0,0,0,0,1,0,0
2022,15,0,62,0,0,0,0,1,0,28000
2022,15,0,30,0,0,0,0,1,0,7200
2022,15,0,70,0,0,0,0,0,0,16100
2022,15,1,70,0,0,0,0,0,0,25800
2022,15,1,69,0,0,0,0,0,0,109400
2022,15,1,43,0,0,0,0,0,0,35000
2022,15,1,77,0,0,0,0,0,0,13000
2022,15,0,46,0,0,0,0,0,0,55000
2022,15,0,50,0,0,0,0,1,0,42000
2022,15,0,28,0,0,0,0,1,0,23500
2022,15,0,61,0,0,0,0,1,1,291000
2022,15,0,15,0,0,0,0,0,0,0
2022,15,1,39,0,0,0,0,0,1,73000
2022,15,0,40,0,0,0,0,0,1,75000
2022,15,1,30,0,0,0,0,0,0,21000
2022,15,1,27,0,1,0,0,0,0,16000
2022,15,0,26,0,1,0,0,0,0,90000
2022,15,0,77,0,0,0,0,1,1,137300
2022,15,1,67,0,0,0,1,0,1,15200
2022,15,0,52,0,0,0,1,0,1,170000
2022,15,1,44,0,0,0,1,0,1,115000
2022,15,1,16,0,0,0,1,0,0,0
2022,15,0,73,0,1,0,0,0,0,59300
2022,15,1,70,0,0,0,1,0,0,16500
2022,15,0,81,0,0,0,1,0,0,0
2022,15,1,76,0,0,0,1,0,1,0
2022,15,0,41,0,0,0,1,0,0,80000
2022,15,1,34,0,0,0,1,0,1,0
2022,15,1,33,0,0,0,0,0,0,0
2022,15,0,30,0,0,0,0,0,1,14000
2022,15,1,26,0,0,0,0,0,0,35000
2022,15,1,22,0,0,0,0,0,0,25000
2022,15,1,62,0,0,0,1,0,0,48000
2022,15,1,66,0,0,0,0,1,1,27000
2022,15,0,63,0,0,0,0,1,1,148000
2022,15,0,38,1,0,0,0,0,0,100000
2022,15,0,44,0,0,0,0,0,1,250000
2022,15,1,46,0,1,0,0,0,1,300000
2022,15,1,53,1,0,0,0,0,0,10100
2022,15,0,51,1,0,0,0,0,0,0
2022,15,0,30,1,0,0,0,0,0,25000
2022,15,1,28,0,0,0,0,0,0,10100
2022,15,1,41,0,0,0,0,0,1,100000
2022,15,0,47,1,0,0,0,0,1,40000
2022,15,0,42,0,0,0,1,0,1,29100
2022,15,1,35,0,0,0,1,0,0,0
2022,15,0,52,0,0,0,1,0,1,32800
2022,15,0,80,0,0,0,1,0,0,7500
2022,15,1,75,0,0,0,1,0,0,10500
2022,15,1,66,0,0,0,1,0,0,36000
2022,15,1,41,1,0,0,1,0,0,42000
2022,15,1,37,1,0,0,1,0,0,5400
2022,15,1,18,1,0,0,0,0,0,200
2022,15,0,34,1,0,0,1,0,0,50000
2022,15,1,66,0,0,0,0,1,0,184000
2022,15,0,67,0,0,0,0,1,0,18000
2022,15,0,57,0,0,0,1,0,0,96000
2022,15,1,66,0,0,0,1,0,0,30800
2022,15,0,65,0,0,0,1,0,0,1200
2022,15,1,57,0,0,0,1,0,0,30000
2022,15,0,88,0,1,0,0,0,1,75000
